"tip","time","weekday","distance","duration_min","points","deliveries_count","fare","month","time_sin","time_cos","geo_distance","speed","geo_speed"
3.55,10.5,2,1.4,12.9166666666667,1,1,2.55,3,-0.707106781186548,0.707106781186547,0.510906248433241,0.108387096774194,0.039554032136767
2,11,0,4.92,21.2333333333333,3,1,6.07,5,-0.5,0.866025403784438,2.02711988204525,0.23171114599686,0.0954687542564483
2,11,0,1.83,21.95,3,1,2.61,5,-0.5,0.866025403784438,0.468815625863588,0.083371298405467,0.0213583428639448
7.92,10.5,4,19.56,35.9166666666667,3,1,5.54,9,-0.707106781186548,0.707106781186547,4.8009494422752,0.544593967517401,0.133669126003022
5.43,17,4,3.34,25.6166666666667,6,1,4.02,9,0.5,-0.866025403784439,2.3981398424591,0.130383864671438,0.0936163894258594
8.51,18,4,2.83,10.45,6,1,3.06,9,3.67394039744206e-16,-1,1.60521942076712,0.270813397129187,0.153609513949007
6.36,18.5,4,4.06,38.5166666666667,12,2,5.72,9,-0.25881904510252,-0.965925826289068,1.71434484521511,0.105408913890091,0.0445091694993104
4.09,8,6,9.82,31.3666666666667,1,1,3.98,4,-0.866025403784438,-0.5,2.05245325647275,0.313071200850159,0.0654342164656563
3.97,9,6,2.47,26.8333333333333,1,1,3.04,4,-1,-1.83697019872103e-16,0.29526895957673,0.0920496894409938,0.011003812158139
11.43,10,6,2.42,29.6666666666667,2,1,3.73,4,-0.866025403784439,0.5,0.936539447938458,0.0815730337078652,0.0315687454361278
1,11,6,0.94,13.0666666666667,3,1,2,4,-0.5,0.866025403784438,8.49604418547926,0.0719387755102041,0.650207463174433
4,11,6,4.65,38.9833333333333,6,1,9.08,4,-0.5,0.866025403784438,0.61530040786317,0.119281744335186,0.0157836786967893
8.93,12,6,8.13,2,9,3,17.76,4,-2.44929359829471e-16,1,1.48647603858514,4.065,0.74323801929257
4.9,12.5,6,1.97,21.1166666666667,3,1,35,4,0.258819045102521,0.965925826289068,0.72739524325889,0.0932912391475927,0.0344464992861353
7.48,13,6,4.94,25,6,1,5.59,4,0.5,0.866025403784439,1.60541661232093,0.1976,0.0642166644928373
4.5,13.5,6,9.72,49.9,6,1,13.67,4,0.707106781186547,0.707106781186548,5.34609983461761,0.194789579158317,0.107136269230814
4.01,19.5,6,7.84,48.4666666666667,6,1,6.03,4,-0.707106781186547,-0.707106781186548,3.4657643925483,0.161760660247593,0.0715082061736238
6.52,20,6,1.19,7.1,6,1,2.53,4,-0.866025403784439,-0.5,0.840194633609734,0.167605633802817,0.118337272339399
6.48,20.5,6,3.15,31.9,6,1,3.53,4,-0.965925826289068,-0.258819045102523,0.443819044974272,0.0987460815047022,0.0139128227264662
3.41,8,2,1.03,14.5333333333333,1,1,2.26,8,-0.866025403784438,-0.5,8.60846019178125,0.0708715596330275,0.592325242553756
5,9.5,2,4.63,16.95,1,1,15.45,8,-0.965925826289068,0.25881904510252,4.52970227268649,0.273156342182891,0.267239072134896
4.71,10.5,2,0.96,16.8333333333333,1,1,4.37,8,-0.707106781186548,0.707106781186547,0.171126203385701,0.057029702970297,0.0101659130724179
3.84,11.5,2,1.7,13.6333333333333,3,1,2.85,8,-0.258819045102522,0.965925826289068,6.02788754994817,0.124694376528117,0.442143341071993
5,12,2,5.01,36.4,3,1,4.06,8,-2.44929359829471e-16,1,1.88433634338274,0.137637362637363,0.0517674819610643
8.11,9,6,4.65,16.5166666666667,1,1,3.42,7,-1,-1.83697019872103e-16,3.1021529383283,0.281533804238143,0.187819552270129
6,0,4,9.33,24.3166666666667,1,1,7.05,6,0,1,2.64495334404214,0.38368745716244,0.108771213600088
7.47,1.5,4,3.81,20.1333333333333,1,1,2.95,6,0.707106781186547,0.707106781186548,1.74436950194225,0.189238410596027,0.0866408693017673
7.17,2,4,4.21,31.3333333333333,2,2,4.88,6,0.866025403784439,0.5,2.54875316275923,0.13436170212766,0.0813431860455072
13.92,3,4,5.18,34.6833333333333,2,2,6.08,6,1,6.12323399573677e-17,1.81905826301354,0.149351273426237,0.0524476193084155
1,4,4,6.18,44.0833333333333,1,1,10.07,6,0.866025403784439,-0.5,1.68601883593119,0.140189035916824,0.0382461739719741
3,14.5,4,7.44,39.6666666666667,2,2,16.79,6,0.965925826289068,0.258819045102521,2.48545341078967,0.187563025210084,0.0626584893476387
3.35,16.5,4,3.38,17.25,1,1,3.92,6,0.707106781186547,-0.707106781186548,0.851332271127201,0.195942028985507,0.0493525954276638
2,20.5,1,3.95,18.25,6,1,3.04,5,-0.965925826289068,-0.258819045102523,1.41175414387978,0.216438356164384,0.0773563914454673
8.55,21,1,4.75,18.1166666666667,1,1,2.67,5,-1,-4.28626379701574e-16,1.1216747426455,0.262189512419503,0.0619139692352621
8.85,21.5,1,8.84,30.85,1,1,4.24,5,-0.965925826289068,0.25881904510252,3.10798640932464,0.286547811993517,0.100745102409226
7.95,8.5,5,4.49,18.6,2,2,4.88,9,-0.965925826289068,-0.258819045102521,2.34196494409942,0.241397849462366,0.125912093768786
4.02,9,5,6.13,36.7166666666667,2,1,10.04,9,-1,-1.83697019872103e-16,1.69782325150372,0.166954153427145,0.0462412142942455
15.5,10,5,20.07,5,5,3,13.58,9,-0.866025403784439,0.5,12.0539937058355,4.014,2.4107987411671
3.16,15,5,1.31,11.5666666666667,1,1,2.21,9,1,1.19434011948696e-15,0.975550941918794,0.113256484149856,0.0843415799929793
5.95,16,5,3,34.1833333333333,2,2,19.05,9,0.866025403784439,-0.499999999999999,1.58442548924307,0.0877620672842516,0.0463508187979446
6,17.5,5,3.44,26.0166666666667,12,1,6.32,9,0.258819045102521,-0.965925826289068,1.07026006798133,0.132222934016656,0.0411374785899293
9.05,19,5,2.28,37.1833333333333,6,1,3.98,9,-0.499999999999999,-0.866025403784439,1.53335152120079,0.061317794710892,0.0412376025423791
4,21,5,1.77,31.1333333333333,2,2,8.52,9,-1,-4.28626379701574e-16,1.80187466889828,0.0568522483940043,0.0578760600288526
3,21.5,5,4.58,23.9166666666667,0,1,6.04,9,-0.965925826289068,0.25881904510252,2.4977574852923,0.191498257839721,0.104435853043581
3,8,0,2.46,10.0333333333333,1,1,3.07,4,-0.866025403784438,-0.5,1.06512495932233,0.245182724252492,0.106158633819501
5.66,10.5,0,7.44,37.0333333333333,3,1,5,4,-0.707106781186548,0.707106781186547,0.41388753506978,0.200900090009001,0.0111760810549896
4.26,11,0,3.56,31.9333333333333,3,1,3.21,4,-0.5,0.866025403784438,1.97071913886231,0.111482254697286,0.061713542970636
8.19,11.5,0,5.41,22.8666666666667,3,1,4.83,4,-0.258819045102522,0.965925826289068,3.03697221158446,0.236588921282799,0.132812195841886
2,12,0,5.85,30.6833333333333,3,1,8.05,4,-2.44929359829471e-16,1,3.97112861473715,0.190657251493753,0.129422985814356
3.99,12,0,1.64,19.2166666666667,3,1,3.06,4,-2.44929359829471e-16,1,0.315998688765737,0.0853425845620121,0.0164439907423627
9.45,18,0,15.3,53.7833333333333,12,2,13.81,4,3.67394039744206e-16,-1,9.93740516629231,0.284474744344593,0.184767372165336
5.55,20,0,2.07,16.5166666666667,6,1,2.5,4,-0.866025403784439,-0.5,1.63274063438727,0.125327951564077,0.0988541251899457
5.42,20.5,0,2.2,8.9,6,1,2.86,4,-0.965925826289068,-0.258819045102523,0.804690937639064,0.247191011235955,0.0904147120942769
5.59,21,0,2.56,25.5833333333333,2,2,5.86,4,-1,-4.28626379701574e-16,1.43080645475047,0.100065146579805,0.0559272881335687
8.75,9.5,3,2.2,13.2166666666667,1,1,3.34,8,-0.965925826289068,0.25881904510252,0.784562423448408,0.166456494325347,0.059361595721191
4.44,11,3,1.36,13.9,3,1,2.67,8,-0.5,0.866025403784438,0.774645447042163,0.097841726618705,0.0557298882764146
7.8,19,3,8.65,32,12,2,14.53,8,-0.499999999999999,-0.866025403784439,6.64715078236445,0.2703125,0.207723461948889
20.83,20,3,5.19,33.7,18,3,9.57,8,-0.866025403784439,-0.5,3.37236160260929,0.154005934718101,0.100070077228762
5.54,22,3,6.78,20.7,1,1,9.16,8,-0.866025403784439,0.499999999999999,5.64003610425094,0.327536231884058,0.272465512282654
6.07,10.5,0,0.87,20.1333333333333,1,1,2.29,7,-0.707106781186548,0.707106781186547,0.325695134955443,0.0432119205298013,0.0161769106765948
3,14.5,0,3.61,24.9,1,1,7.54,7,0.965925826289068,0.258819045102521,2.23373950686724,0.144979919678715,0.0897084139304113
12.04,18.5,0,11.66,41.05,6,1,4.62,7,-0.25881904510252,-0.965925826289068,8.25421058285695,0.284043848964677,0.201076993492252
10.94,20,0,3.97,15.5333333333333,6,1,3.59,7,-0.866025403784439,-0.5,6.03194008099341,0.255579399141631,0.388322322810735
8.27,21,0,0.87,9.16666666666667,1,1,2.31,7,-1,-4.28626379701574e-16,0.525155425993978,0.0949090909090909,0.0572896828357067
4.09,8,5,3.73,23.3,1,1,3.99,6,-0.866025403784438,-0.5,1.24097561423269,0.160085836909871,0.0532607559756517
3,10.5,5,1.42,22.7166666666667,3,1,3.04,6,-0.707106781186548,0.707106781186547,8.91562289556197,0.0625091709464417,0.392470560332882
18,13,5,2.73,20.4166666666667,3,1,3.3,6,0.5,0.866025403784439,0.752930152715519,0.133714285714286,0.0368782115615764
4.57,21,5,4.98,24.5333333333333,12,1,7.46,6,-1,-4.28626379701574e-16,2.28029693391004,0.202989130434783,0.0929468858930721
4.74,9.5,4,6.22,33.8,1,1,4.61,3,-0.965925826289068,0.25881904510252,3.80221026662484,0.184023668639053,0.112491428006652
3.93,11,4,4.51,31.95,3,1,4.14,3,-0.5,0.866025403784438,2.62368079617278,0.141158059467919,0.0821183347784909
10.83,15.5,4,5.49,22.2833333333333,1,1,4.1,3,0.965925826289068,-0.25881904510252,4.29521503965463,0.246372475691847,0.192754601629976
4.17,16.5,4,7.23,38.6,6,1,4.91,3,0.707106781186547,-0.707106781186548,3.26181237444378,0.187305699481865,0.0845029112550203
8.27,19,4,7.77,27.4833333333333,6,1,3.22,3,-0.499999999999999,-0.866025403784439,2.8652080024219,0.28271679805943,0.104252565279147
3,0,4,3.81,24.1,1,1,4.07,3,0,1,0.876280611258252,0.158091286307054,0.0363601913385167
2,7.5,2,3.57,25.05,1,1,3.21,5,-0.707106781186547,-0.707106781186548,1.61303776037826,0.14251497005988,0.0643927249651999
7.12,9.5,2,4.53,29.2166666666667,1,1,3,5,-0.965925826289068,0.25881904510252,0.461835993233702,0.155048488305762,0.0158072787187805
1,21.5,2,3.26,14,1,1,3.06,5,-0.965925826289068,0.25881904510252,2.15886685059983,0.232857142857143,0.154204775042845
14.44,9,6,8.04,28.55,0,1,4.75,9,-1,-1.83697019872103e-16,4.26368531601052,0.281611208406305,0.149340991804221
16.48,17.5,6,18.37,16,18,3,18.2,9,0.258819045102521,-0.965925826289068,8.59805279388977,1.148125,0.53737829961811
7.9,19,6,12.72,6,18,2,21.66,9,-0.499999999999999,-0.866025403784439,7.96057570725453,2.12,1.32676261787576
7.26,21,6,0.36,8,0,1,2.07,9,-1,-4.28626379701574e-16,0.492898498983837,0.045,0.0616123123729796
1,21.5,6,3.79,14.4833333333333,1,1,4.01,9,-0.965925826289068,0.25881904510252,1.78781086413985,0.261680092059839,0.123439185095962
7.95,22,6,1.46,20.0333333333333,1,1,2.57,9,-0.866025403784439,0.499999999999999,0.460760203910607,0.0728785357737105,0.0229996773998639
4.11,23,6,6.35,35.95,2,2,8.94,9,-0.500000000000001,0.866025403784438,7.2329246047588,0.17663421418637,0.201194008477296
5.59,10.5,1,9.34,46.2166666666667,3,1,4.71,4,-0.707106781186548,0.707106781186547,5.7361418506386,0.202091597547782,0.124114140295101
3,13.5,1,1.82,11.8833333333333,3,1,3.14,4,0.707106781186547,0.707106781186548,0.667980381067306,0.153155680224404,0.0562115327686373
3.39,20,1,2.99,13.5166666666667,6,1,3.7,4,-0.866025403784439,-0.5,0.216197098732302,0.221208384710234,0.0159948531737831
3,22,1,1.02,6.66666666666667,1,1,2.25,4,-0.866025403784439,0.499999999999999,0.0918607923795631,0.153,0.0137791188569345
6,0,4,1.46,6.88333333333333,2,1,3.13,8,0,1,1.39077924645971,0.212106537530266,0.20205025372296
7.78,0.5,4,0.6,6.91666666666667,1,1,2,8,0.258819045102521,0.965925826289068,0.548349159243673,0.0867469879518072,0.0792793965171576
10,9,4,2.26,12.35,1,1,3.02,8,-1,-1.83697019872103e-16,0.794942275315655,0.182995951417004,0.0643677955721178
7.32,15.5,4,7.05,35.1833333333333,2,2,11.53,8,0.965925826289068,-0.25881904510252,4.53668487779913,0.200378967314069,0.128944146218829
8.21,16.5,4,0.8,12.95,1,1,3.08,8,0.707106781186547,-0.707106781186548,0.552264226184714,0.0617760617760618,0.0426458861918698
19.68,19,4,3.86,30.8333333333333,18,3,8.78,8,-0.499999999999999,-0.866025403784439,2.05218420553312,0.125189189189189,0.0665573255848578
4,11.5,1,5.04,22.4333333333333,3,1,5.6,7,-0.258819045102522,0.965925826289068,3.5164496168396,0.224665676077266,0.156751097333117
8.21,12,1,2.24,17.85,3,1,2.65,7,-2.44929359829471e-16,1,0.942963418672937,0.125490196078431,0.0528270822785959
5.36,12,1,5.02,21.5333333333333,3,1,3.72,7,-2.44929359829471e-16,1,0.201374170758025,0.23312693498452,0.00935174167606926
2,0,6,0.83,6.21666666666667,1,1,3.63,6,0,1,0.0945345762502291,0.133512064343164,0.0152066342493666
4,10,6,11.07,25,1,1,4.66,6,-0.866025403784439,0.5,5.70956207008568,0.4428,0.228382482803427
1,11.5,6,10.27,40.2333333333333,6,2,10.11,6,-0.258819045102522,0.965925826289068,2.58077763255864,0.255260977630489,0.064145260129875
20.45,18.5,6,5.92,51.4333333333333,18,3,10.66,6,-0.25881904510252,-0.965925826289068,2.19466832568508,0.115100453661698,0.0426701553924512
10.15,20,6,3.51,27.5666666666667,12,3,5.04,6,-0.866025403784439,-0.5,1.80836281849376,0.1273276904474,0.0655996185668838
9.33,21,6,4.8,22.1666666666667,6,1,3.81,6,-1,-4.28626379701574e-16,1.81515258778653,0.216541353383459,0.0818865829076631
2,21,6,3.3,19.7333333333333,1,1,3.19,6,-1,-4.28626379701574e-16,1.25176729182924,0.16722972972973,0.0634341533021576
2,0.5,5,1.83,20.45,1,1,3.08,3,0.258819045102521,0.965925826289068,1.77443765401475,0.0894865525672372,0.0867695674334841
7.17,2.5,5,2.81,26.3166666666667,2,2,8.9,3,0.965925826289068,0.258819045102521,0.366231643791447,0.106776440785307,0.0139163385861221
6,13,5,3.54,17.9166666666667,6,1,4.46,3,0.5,0.866025403784439,1.25355228591694,0.197581395348837,0.0699657089814108
4.09,13.5,5,11.93,39.9666666666667,6,2,15.54,3,0.707106781186547,0.707106781186548,7.504458086684,0.298498748957465,0.187767925438298
10.5,17.5,5,4.09,19.2,12,2,6.51,3,0.258819045102521,-0.965925826289068,1.7662358277856,0.213020833333333,0.0919914493638335
5,20.5,5,5.05,25.8166666666667,6,1,3.18,3,-0.965925826289068,-0.258819045102523,3.77897797294973,0.195610071013557,0.146377455375716
1,9,3,2.73,23.2166666666667,1,1,3.05,5,-1,-1.83697019872103e-16,1.15485356647003,0.117587939698492,0.0497424364595848
4.05,10.5,3,4.25,19.2833333333333,1,1,3.22,5,-0.707106781186548,0.707106781186547,0.994855322789841,0.220397579948142,0.0515914601273902
3,18,3,3.78,23.5,6,1,7.01,5,3.67394039744206e-16,-1,0.632029585433349,0.160851063829787,0.0268948759758872
10.13,19.5,3,10.61,1,18,3,10.9,5,-0.707106781186547,-0.707106781186548,3.81019186013811,10.61,3.81019186013811
5.33,11,0,6.01,20.6166666666667,0,1,4.7,9,-0.5,0.866025403784438,3.68199440856675,0.291511721907842,0.17859309984964
5,21,0,14.3,4,2,2,20,9,-1,-4.28626379701574e-16,9.15415785300867,3.575,2.28853946325217
3.4,23.5,0,4.44,37.0166666666667,1,1,4.64,9,-0.258819045102521,0.965925826289068,2.06969964039335,0.119945970283656,0.0559126422438546
6.25,17.5,2,5.68,36.25,6,1,4.78,4,0.258819045102521,-0.965925826289068,3.12988900270213,0.156689655172414,0.0863417655917828
20,18,2,6.62,30.5833333333333,6,1,4.66,4,3.67394039744206e-16,-1,3.61677375396232,0.216457765667575,0.118259632282147
3,18.5,2,1.39,14.2666666666667,6,1,3.06,4,-0.25881904510252,-0.965925826289068,0.233715473237294,0.0974299065420561,0.0163819256942028
5.45,19,2,3.96,25.4833333333333,6,1,3.63,4,-0.499999999999999,-0.866025403784439,8.85906798442191,0.155395683453237,0.347641647524731
10.44,19.5,2,1.22,23.2333333333333,6,1,3.07,4,-0.707106781186547,-0.707106781186548,0.294363032534977,0.0525107604017217,0.0126698579283347
4,20,2,7.24,24.2833333333333,6,1,3.42,4,-0.866025403784439,-0.5,3.85237442110071,0.298146877144818,0.158642735254662
3.47,20.5,2,3,12.55,6,1,2.67,4,-0.965925826289068,-0.258819045102523,1.36705711069511,0.239043824701195,0.108928853441841
3,20.5,2,4.21,35.2,6,1,3.42,4,-0.965925826289068,-0.258819045102523,1.80814837630299,0.119602272727273,0.0513678515995166
3.07,20.5,2,6.66,25.1166666666667,6,1,4.98,4,-0.965925826289068,-0.258819045102523,5.29929810692205,0.265162574651626,0.210987316798489
5.42,21.5,2,1.89,13.0166666666667,1,1,2.67,4,-0.965925826289068,0.25881904510252,1.27932283628251,0.145198463508323,0.0982834445287463
3,19,5,4.67,33.85,6,1,3.52,8,-0.499999999999999,-0.866025403784439,2.99721936457988,0.137961595273264,0.0885441466641027
5,9,2,4.2,24.8833333333333,1,1,3.03,7,-1,-1.83697019872103e-16,0.539242282345555,0.168787675820496,0.0216708217955347
8.95,23,2,2.77,41.25,2,1,6.87,7,-0.500000000000001,0.866025403784438,2.16814691815059,0.0671515151515152,0.0525611374097114
3.66,8,6,4.62,16.4333333333333,1,1,3.36,3,-0.866025403784438,-0.5,0.264579267226434,0.281135902636917,0.0161001582490731
3.12,12.5,6,3.82,23.2833333333333,6,2,8.94,3,0.258819045102521,0.965925826289068,1.30678648381802,0.164065855404438,0.0561254037430789
3,13.5,6,19.49,6,6,2,13.48,3,0.707106781186547,0.707106781186548,7.74860804106398,3.24833333333333,1.29143467351066
3,16,6,0.94,24.2333333333333,1,1,2.13,3,0.866025403784439,-0.499999999999999,0.373420554965965,0.0387895460797799,0.0154093764084992
2,8.5,4,4.19,23.7,1,1,3.52,5,-0.965925826289068,-0.258819045102521,0.873308631503549,0.176793248945148,0.0368484654642848
8,9,4,1.24,23.4666666666667,1,1,2.46,5,-1,-1.83697019872103e-16,0.61781190902834,0.0528409090909091,0.0263272120324577
5,20,4,5.6,20.95,6,1,3.44,5,-0.866025403784439,-0.5,2.45328088516433,0.267303102625298,0.117101712895672
12.05,20.5,4,10.34,40.1,12,2,4.98,5,-0.965925826289068,-0.258819045102523,2.47114306647845,0.25785536159601,0.0616245153735275
5.29,10,1,4.71,29.15,0,1,4.11,9,-0.866025403784439,0.5,2.42934361187944,0.161578044596913,0.0833394034950065
8.78,20.5,1,3.68,32.4,12,2,5.64,9,-0.965925826289068,-0.258819045102523,1.61945048844179,0.11358024691358,0.049983039766722
9,23,1,16.99,49.1666666666667,2,2,33.5,9,-0.500000000000001,0.866025403784438,10.6826577093558,0.345559322033898,0.217274394088592
